Enzyme	Concentration
R_rxn00674_c_enzyme	0.0
R_rxn00748_c_duplicate_2_enzyme	0.0
R_rxn02144_c_enzyme	0.0
R_rxn07219_c_enzyme	0.0
R_rxn00499_c_enzyme	0.0
R_rxn21859_c_enzyme	4.2418754378030465e-12
R_rxn06022_c_enzyme	0.0
R_rxn00727_c_duplicate_2_enzyme	0.0
R_rxn05029_c_duplicate_2_enzyme	0.0
R_rxn01396_c_duplicate_3_enzyme	0.0
R_rxn05421_c_duplicate_2_enzyme	0.0
R_rxn02373_c_enzyme	1.1293905897899148e-06
R_rxn01964_c_duplicate_2_enzyme	0.0
R_rxn00011_c_duplicate_2_enzyme	0.0
R_rxn02085_c_enzyme	0.0
R_rxn04139_c_enzyme	0.0
R_rxn00849_c_enzyme	2.9114112067361213e-08
R_rxn01807_c_duplicate_2_enzyme	0.0
R_rxn12644_c_enzyme	0.0
R_rxn00085_c_duplicate_9_enzyme	0.0
R_rxn10255_c_enzyme	0.0
R_rxn03060_c_enzyme	0.0
R_rxn00404_c_enzyme	0.0
R_rxn02465_c_enzyme	0.0
R_rxn00543_c_duplicate_6_enzyme	0.0
R_rxn01286_c_duplicate_3_enzyme	0.0
R_rxn03917_c_enzyme	0.0
R_rxn09992_c_duplicate_3_enzyme	0.0
R_rxn00187_c_enzyme	5.3103585505059614e-05
R_rxn08803_c_enzyme	0.0
R_rxn10806_c_duplicate_2_enzyme	0.0
R_rxn21857_c_enzyme	4.2418754378030465e-12
R_rxn00798_c_enzyme	0.0
R_rxn04658_c_enzyme	0.0
R_rxn01218_c_enzyme	0.0
R_rxn02345_c_duplicate_2_enzyme	0.0
R_rxn05233_c_duplicate_2_enzyme	0.0
R_rxn12574_c_enzyme	0.0
R_rxn04068_c_enzyme	0.0
R_rxn00691_c_duplicate_2_enzyme	0.0
R_rxn00785_c_duplicate_2_enzyme	7.237839777126567e-06
R_rxn01388_c_enzyme	0.0
R_rxn00337_c_enzyme	0.0
R_rxn06444_c_enzyme	2.4935792065018125e-07
R_rxn03249_c_duplicate_2_enzyme	0.0
R_rxn00225_c_duplicate_2_enzyme	0.0
R_rxn00289_c_enzyme	0.0
R_rxn00474_c_enzyme	0.0
R_rxn05736_c_duplicate_7_enzyme	0.0
R_EX_cpd00034_e_enzyme	0
R_rxn08647_c_duplicate_2_enzyme	0.0
R_rxn02831_c_enzyme	0.0
R_rxn05451_c_enzyme	0.0
R_rxn00653_c_duplicate_2_enzyme	0.0
R_rxn02003_c_enzyme	0.0
R_rxn12634_c_duplicate_2_enzyme	0.0
R_rxn00532_c_enzyme	6.362813156708271e-10
R_rxn01674_c_enzyme	0.0
R_rxn10161_c_duplicate_3_enzyme	0.0
R_rxn03194_c_duplicate_2_enzyme	0.0
R_rxn00676_c_enzyme	0.0
R_rxn07680_c_duplicate_2_enzyme	0.0
R_rxn01445_c_duplicate_2_enzyme	0.0
R_rxn01466_c_enzyme	2.9230763641900794e-08
R_rxn00145_c_enzyme	0.0
R_rxn01871_c_enzyme	0.0
R_rxn02792_c_enzyme	0.0
R_rxn03240_c_enzyme	0.0
R_rxn08647_c_enzyme	0.0
R_rxn02175_c_enzyme	6.362813156708271e-10
R_rxn01791_c_enzyme	6.362813156708271e-10
R_rxn05496_c_duplicate_2_enzyme	0.0
R_rxn00433_c_enzyme	0.0
R_rxn12636_c_enzyme	0.0
R_rxn00497_c_enzyme	0.0
R_rxn02811_c_enzyme	6.163795186035819e-07
R_EX_cpd01092_e_enzyme	0
R_rxn02339_c_duplicate_2_enzyme	0.0
R_rxn12633_c_duplicate_3_enzyme	0.0
R_rxn10120_c_enzyme	0.0
R_rxn05319_c_enzyme	0.0001089360532596918
R_rxn00179_c_enzyme	1.2583599347913465e-06
R_rxn00258_c_enzyme	4.529444899358029e-06
R_rxn01507_c_duplicate_3_enzyme	0.0
R_rxn01924_c_enzyme	0.0
R_rxn04736_c_duplicate_3_enzyme	0.0
R_rxn02200_c_enzyme	8.483750875606097e-10
R_rxn08043_c_enzyme	0.0
R_rxn05458_c_duplicate_2_enzyme	0.0
R_rxn07056_c_enzyme	0.0
R_rxn04082_c_enzyme	0.0
R_rxn10113_c_duplicate_7_enzyme	0.0
R_rxn00139_c_enzyme	0.0
R_rxn02693_c_enzyme	0.0
R_rxn05457_c_duplicate_2_enzyme	1.6505985703579215e-07
R_rxn06076_c_enzyme	1.4339872011265087e-08
R_rxn00083_c_enzyme	0.0
R_EX_cpd00635_e_enzyme	0
R_rxn01145_c_duplicate_3_enzyme	0.0
R_rxn00364_c_enzyme	2.844169165747966e-07
R_rxn03884_c_duplicate_2_enzyme	0.0
R_rxn03289_c_enzyme	0.0
R_rxn03136_c_enzyme	5.268489035835974e-06
R_rxn12432_c_enzyme	0.0
R_rxn01706_c_enzyme	0.0
R_rxn14342_c_enzyme	0.0
R_rxn06865_c_duplicate_2_enzyme	0.0
R_rxn00743_c_duplicate_2_enzyme	0.0
R_rxn09320_c_enzyme	0.0
R_rxn05496_c_enzyme	0.0
R_rxn06515_c_enzyme	0.0
R_rxn06510_c_duplicate_2_enzyme	0.0
R_rxn00303_c_enzyme	0.0
R_rxn01649_c_duplicate_2_enzyme	0.0
R_rxn00256_c_enzyme	2.1986013174738894e-05
R_rxn00058_c_enzyme	0.0
R_rxn08618_c_enzyme	0.0
R_rxn05396_c_enzyme	0.0
R_rxn10205_c_enzyme	0.0
R_rxn03323_c_enzyme	0.0
R_EX_cpd00058_e_enzyme	0
R_rxn05435_c_enzyme	0.0
R_rxn00260_c_enzyme	0.0
R_rxn00566_c_duplicate_2_enzyme	0.0
R_rxn01204_c_enzyme	0.0
R_rxn01102_c_duplicate_2_enzyme	0.0
R_rxn06440_c_enzyme	4.2186442447476763e-07
R_rxn08838_c_enzyme	0.0
R_rxn00549_c_duplicate_2_enzyme	0.0
R_EX_cpd01262_e_enzyme	0
R_rxn11892_c_enzyme	0.0
R_rxn02476_c_enzyme	4.953695338672017e-07
R_rxn03159_c_enzyme	4.126496425894804e-08
R_rxn01530_c_duplicate_6_enzyme	0.0
R_EX_cpd00396_e_enzyme	0
R_rxn00831_c_duplicate_3_enzyme	0.0
R_rxn01358_c_enzyme	0.0
R_rxn01652_c_enzyme	1.349432525326994e-06
R_rxn00154_c_enzyme	0.0
R_rxn00347_c_duplicate_2_enzyme	0.0
R_rxn05607_c_duplicate_2_enzyme	0.0
R_rxn01701_c_enzyme	0.0
R_rxn03365_c_enzyme	0.0
R_rxn09296_c_enzyme	0.0
R_rxn08801_c_enzyme	0.0
R_EX_cpd04097_e_enzyme	0
R_rxn37569_c_enzyme	2.4588736687936297e-06
R_rxn05148_c_enzyme	0.0
R_rxn00178_c_duplicate_2_enzyme	0.0
