Enzyme	Concentration
R_ENCOAH2_duplicate_18_enzyme	0.0
R_ENCOAH2_duplicate_19_enzyme	0.0
R_ENCOAH2_duplicate_20_enzyme	0.0
R_ENCOAH2_duplicate_21_enzyme	0.0
R_ENCOAH2_duplicate_22_enzyme	0.0
R_ENCOAH2_duplicate_23_enzyme	0.0
R_ENCOAH2_duplicate_24_enzyme	0.0
R_ENCOAH2_duplicate_25_enzyme	0.0
R_ENCOAH2_duplicate_26_enzyme	0.0
R_ENCOAH2_duplicate_27_enzyme	0.0
R_ENCOAH2_duplicate_28_enzyme	0.0
R_ENCOAH2_duplicate_29_enzyme	0.0
R_ENCOAH2_duplicate_30_enzyme	0.0
R_ENCOAH2_duplicate_31_enzyme	0.0
R_ENCOAH2_duplicate_32_enzyme	0.0
R_ENCOAH2_duplicate_33_enzyme	0.0
R_ENCOAH2_duplicate_34_enzyme	0.0
R_ENCOAH2_duplicate_35_enzyme	0.0
R_ENCOAH2_duplicate_36_enzyme	0.0
R_ENCOAH2_duplicate_37_enzyme	0.0
R_ENCOAH2_duplicate_38_enzyme	0.0
R_ENCOAH2_duplicate_39_enzyme	0.0
R_ENCOAH2_duplicate_40_enzyme	0.0
R_ENCOAH2_duplicate_41_enzyme	0.0
R_ENCOAH2_duplicate_42_enzyme	0.0
R_ENCOAH2_duplicate_43_enzyme	0.0
R_ENCOAH2_duplicate_44_enzyme	0.0
R_ENCOAH2_duplicate_45_enzyme	0.0
R_ENCOAH2_duplicate_46_enzyme	0.0
R_ENCOAH2_duplicate_47_enzyme	0.0
R_ENCOAH7_enzyme	0.0
R_ENCOAH7_duplicate_2_enzyme	0.0
R_ENCOAH7_duplicate_3_enzyme	0.0
R_ENCOAH7_duplicate_4_enzyme	0.0
R_ENCOAH7_duplicate_5_enzyme	0.0
R_ENCOAH7_duplicate_6_enzyme	0.0
R_ENCOAH7_duplicate_7_enzyme	0.0
R_ENCOAH7_duplicate_8_enzyme	0.0
R_ENCOAH7_duplicate_9_enzyme	0.0
R_ENCOAH7_duplicate_10_enzyme	0.0
R_ENCOAH7_duplicate_11_enzyme	0.0
R_ENCOAH7_duplicate_12_enzyme	0.0
R_ENCOAH7_duplicate_13_enzyme	0.0
R_ENCOAH7_duplicate_14_enzyme	0.0
R_ENCOAH7_duplicate_15_enzyme	0.0
R_ENCOAH7_duplicate_16_enzyme	0.0
R_ENCOAH7_duplicate_17_enzyme	0.0
R_ENCOAH7_duplicate_18_enzyme	0.0
R_ENCOAH7_duplicate_19_enzyme	0.0
R_ENCOAH7_duplicate_20_enzyme	0.0
R_ENCOAH7_duplicate_21_enzyme	0.0
R_ENCOAH7_duplicate_22_enzyme	0.0
R_ENCOAH7_duplicate_23_enzyme	0.0
R_ENCOAH7_duplicate_24_enzyme	0.0
R_ENCOAH7_duplicate_25_enzyme	0.0
R_ENCOAH7_duplicate_26_enzyme	0.0
R_ENCOAH7_duplicate_27_enzyme	0.0
R_ENCOAH7_duplicate_28_enzyme	0.0
R_ENCOAH7_duplicate_29_enzyme	0.0
R_ENCOAH7_duplicate_30_enzyme	0.0
R_ENCOAH7_duplicate_31_enzyme	0.0
R_ENCOAH7_duplicate_32_enzyme	0.0
R_ENCOAH7_duplicate_33_enzyme	0.0
R_ENCOAH7_duplicate_34_enzyme	0.0
R_ENCOAH7_duplicate_35_enzyme	0.0
R_ENCOAH7_duplicate_36_enzyme	0.0
R_ENCOAH7_duplicate_37_enzyme	0.0
R_ENCOAH7_duplicate_38_enzyme	0.0
R_ENCOAH7_duplicate_39_enzyme	0.0
R_ENCOAH7_duplicate_40_enzyme	0.0
R_ENCOAH7_duplicate_41_enzyme	0.0
R_ENCOAH7_duplicate_42_enzyme	0.0
R_ENCOAH7_duplicate_43_enzyme	0.0
R_ENCOAH7_duplicate_44_enzyme	0.0
R_ENCOAH7_duplicate_45_enzyme	0.0
R_ENCOAH7_duplicate_46_enzyme	0.0
R_ENCOAH7_duplicate_47_enzyme	0.0
R_GLTN1_enzyme	0.0
R_GLTN1_duplicate_2_enzyme	0.0
R_GLTN1_duplicate_3_enzyme	0.0
R_GLTN2_enzyme	0.0
R_GLTN2_duplicate_2_enzyme	0.0
R_GLTN2_duplicate_3_enzyme	0.0
R_ENCOAH5_enzyme	0.0
R_ENCOAH5_duplicate_2_enzyme	0.0
R_ENCOAH5_duplicate_3_enzyme	0.0
R_ENCOAH5_duplicate_4_enzyme	0.0
R_ENCOAH5_duplicate_5_enzyme	0.0
R_ENCOAH5_duplicate_6_enzyme	0.0
R_ENCOAH5_duplicate_7_enzyme	0.0
R_ENCOAH5_duplicate_8_enzyme	0.0
R_ENCOAH5_duplicate_9_enzyme	0.0
R_ENCOAH5_duplicate_10_enzyme	0.0
R_ENCOAH5_duplicate_11_enzyme	0.0
R_ENCOAH5_duplicate_12_enzyme	0.0
R_ENCOAH5_duplicate_13_enzyme	0.0
R_ENCOAH5_duplicate_14_enzyme	0.0
R_ENCOAH5_duplicate_15_enzyme	0.0
R_ENCOAH5_duplicate_16_enzyme	0.0
R_ENCOAH5_duplicate_17_enzyme	0.0
R_ENCOAH5_duplicate_18_enzyme	0.0
R_ENCOAH5_duplicate_19_enzyme	0.0
R_ENCOAH5_duplicate_20_enzyme	0.0
R_ENCOAH5_duplicate_21_enzyme	0.0
R_ENCOAH5_duplicate_22_enzyme	0.0
R_ENCOAH5_duplicate_23_enzyme	0.0
R_ENCOAH5_duplicate_24_enzyme	0.0
R_ENCOAH5_duplicate_25_enzyme	0.0
R_ENCOAH5_duplicate_26_enzyme	0.0
R_ENCOAH5_duplicate_27_enzyme	0.0
R_ENCOAH5_duplicate_28_enzyme	0.0
R_ENCOAH5_duplicate_29_enzyme	0.0
R_ENCOAH5_duplicate_30_enzyme	0.0
R_ENCOAH5_duplicate_31_enzyme	0.0
R_ENCOAH5_duplicate_32_enzyme	0.0
R_ENCOAH5_duplicate_33_enzyme	0.0
R_ENCOAH5_duplicate_34_enzyme	0.0
R_ENCOAH5_duplicate_35_enzyme	0.0
R_ENCOAH5_duplicate_36_enzyme	0.0
R_ENCOAH5_duplicate_37_enzyme	0.0
R_ENCOAH5_duplicate_38_enzyme	0.0
R_ENCOAH5_duplicate_39_enzyme	0.0
R_ENCOAH5_duplicate_40_enzyme	0.0
R_ENCOAH5_duplicate_41_enzyme	0.0
R_ENCOAH5_duplicate_42_enzyme	0.0
R_ENCOAH5_duplicate_43_enzyme	0.0
R_ENCOAH5_duplicate_44_enzyme	0.0
R_ENCOAH5_duplicate_45_enzyme	0.0
R_ENCOAH5_duplicate_46_enzyme	0.0
R_ENCOAH5_duplicate_47_enzyme	0.0
R_ENCOAH6_enzyme	0.0
R_ENCOAH6_duplicate_2_enzyme	0.0
R_ENCOAH6_duplicate_3_enzyme	0.0
R_ENCOAH6_duplicate_4_enzyme	0.0
R_ENCOAH6_duplicate_5_enzyme	0.0
R_ENCOAH6_duplicate_6_enzyme	0.0
R_ENCOAH6_duplicate_7_enzyme	0.0
R_ENCOAH6_duplicate_8_enzyme	0.0
R_ENCOAH6_duplicate_9_enzyme	0.0
R_ENCOAH6_duplicate_10_enzyme	0.0
R_ENCOAH6_duplicate_11_enzyme	0.0
R_ENCOAH6_duplicate_12_enzyme	0.0
R_ENCOAH6_duplicate_13_enzyme	0.0
R_ENCOAH6_duplicate_14_enzyme	0.0
R_ENCOAH6_duplicate_15_enzyme	0.0
R_ENCOAH6_duplicate_16_enzyme	0.0
R_ENCOAH6_duplicate_17_enzyme	0.0
R_ENCOAH6_duplicate_18_enzyme	0.0
R_ENCOAH6_duplicate_19_enzyme	0.0
R_ENCOAH6_duplicate_20_enzyme	0.0
R_ENCOAH6_duplicate_21_enzyme	0.0
R_ENCOAH6_duplicate_22_enzyme	0.0
R_ENCOAH6_duplicate_23_enzyme	0.0
R_ENCOAH6_duplicate_24_enzyme	0.0
R_ENCOAH6_duplicate_25_enzyme	0.0
R_ENCOAH6_duplicate_26_enzyme	0.0
R_ENCOAH6_duplicate_27_enzyme	0.0
R_ENCOAH6_duplicate_28_enzyme	0.0
R_ENCOAH6_duplicate_29_enzyme	0.0
R_ENCOAH6_duplicate_30_enzyme	0.0
R_ENCOAH6_duplicate_31_enzyme	0.0
R_ENCOAH6_duplicate_32_enzyme	0.0
R_ENCOAH6_duplicate_33_enzyme	0.0
R_ENCOAH6_duplicate_34_enzyme	0.0
R_ENCOAH6_duplicate_35_enzyme	0.0
R_ENCOAH6_duplicate_36_enzyme	0.0
R_ENCOAH6_duplicate_37_enzyme	0.0
R_ENCOAH6_duplicate_38_enzyme	0.0
R_ENCOAH6_duplicate_39_enzyme	0.0
R_ENCOAH6_duplicate_40_enzyme	0.0
R_ENCOAH6_duplicate_41_enzyme	0.0
R_ENCOAH6_duplicate_42_enzyme	0.0
R_ENCOAH6_duplicate_43_enzyme	0.0
R_ENCOAH6_duplicate_44_enzyme	0.0
R_ENCOAH6_duplicate_45_enzyme	0.0
R_ENCOAH6_duplicate_46_enzyme	0.0
R_ENCOAH6_duplicate_47_enzyme	0.0
R_GLTN3_enzyme	0.0
R_GLTN3_duplicate_2_enzyme	0.0
R_GLTN3_duplicate_3_enzyme	0.0
R_AGMHE_enzyme	1.1403914630413055e-07
R_G3POAT_enzyme	0
R_GCLDH_enzyme	0.0
R_26DICH_enzyme	0
R_PPPGO_enzyme	0.0
R_PPPGO_duplicate_2_enzyme	0.0
R_FABC161_enzyme	0
R_FABC160_enzyme	0
R_GAPD_enzyme	0.0
R_GAPD_duplicate_2_enzyme	0.0
R_GAPD_duplicate_3_enzyme	0.0
R_GAPD_duplicate_4_enzyme	0.0
R_THRabc_enzyme	0
R_HISAL_enzyme	0.0
R_METS_enzyme	0.0
R_NITRDT1_enzyme	0.0
R_UMPK_enzyme	2.8382071237506985e-06
R_UMPK_duplicate_2_enzyme	0.0
R_NITRDT2_enzyme	0.0
R_BTCOADm_enzyme	0.0
R_BTCOADm_duplicate_2_enzyme	0.0
R_BTCOADm_duplicate_3_enzyme	0.0
R_BTCOADm_duplicate_4_enzyme	0.0
R_BTCOADm_duplicate_5_enzyme	0.0
R_TPI_enzyme	3.194373846048971e-09
R_PHBZMN_enzyme	0.0
R_ALTRH_enzyme	0.0
R_ALTRH_duplicate_2_enzyme	0.0
R_DINSt2_enzyme	0
R_ACOADH5_enzyme	0.0
R_ACOADH5_duplicate_2_enzyme	0.0
R_ACOADH5_duplicate_3_enzyme	0.0
R_ACOADH5_duplicate_4_enzyme	0.0
R_ACOADH5_duplicate_5_enzyme	0.0
R_ACOADH5_duplicate_6_enzyme	0.0
R_ACOADH5_duplicate_7_enzyme	0.0
R_ACOADH5_duplicate_8_enzyme	0.0
R_ACOADH5_duplicate_9_enzyme	0.0
R_ACOADH5_duplicate_10_enzyme	0.0
R_ACOADH5_duplicate_11_enzyme	0.0
R_ACOADH5_duplicate_12_enzyme	0.0
R_ACOADH5_duplicate_13_enzyme	0.0
R_ACOADH5_duplicate_14_enzyme	0.0
R_ACOADH5_duplicate_15_enzyme	0.0
R_ACOADH5_duplicate_16_enzyme	0.0
R_ACOADH5_duplicate_17_enzyme	0.0
R_ACOADH5_duplicate_18_enzyme	0.0
R_ACOADH5_duplicate_19_enzyme	0.0
R_ACOADH5_duplicate_20_enzyme	0.0
R_ACOADH5_duplicate_21_enzyme	0.0
R_ACOADH5_duplicate_22_enzyme	0.0
R_ACOADH5_duplicate_23_enzyme	0.0
R_ACOADH5_duplicate_24_enzyme	0.0
R_ACOADH5_duplicate_25_enzyme	0.0
R_ACOADH5_duplicate_26_enzyme	0.0
R_ACOADH5_duplicate_27_enzyme	0.0
R_ACOADH5_duplicate_28_enzyme	0.0
R_ACOADH5_duplicate_29_enzyme	0.0
R_ACOADH5_duplicate_30_enzyme	0.0
R_ACOADH5_duplicate_31_enzyme	0.0
R_ACOADH5_duplicate_32_enzyme	0.0
R_ACOADH5_duplicate_33_enzyme	0.0
R_ACOADH5_duplicate_34_enzyme	0.0
R_ACOADH5_duplicate_35_enzyme	0.0
R_ACOADH5_duplicate_36_enzyme	0.0
R_ACOADH5_duplicate_37_enzyme	0.0
R_ACOADH5_duplicate_38_enzyme	0.0
R_ACOADH5_duplicate_39_enzyme	0.0
R_ACOADH5_duplicate_40_enzyme	0.0
R_ACOADH5_duplicate_41_enzyme	0.0
R_ACOADH5_duplicate_42_enzyme	0.0
R_ACOADH5_duplicate_43_enzyme	0.0
R_ACOADH5_duplicate_44_enzyme	0.0
R_ACOADH5_duplicate_45_enzyme	0.0
R_DADNt2_enzyme	0
R_BTCOAD2_enzyme	0.0
R_BTCOAD2_duplicate_2_enzyme	0.0
R_BTCOAD2_duplicate_3_enzyme	0.0
R_BTCOAD2_duplicate_4_enzyme	0.0
R_BTCOAD2_duplicate_5_enzyme	0.0
R_FTOLAM_enzyme	0.0
R_FTOLAM_duplicate_2_enzyme	0.0
R_FTOLAM_duplicate_3_enzyme	0.0
R_FTOLAM_duplicate_4_enzyme	0.0
R_FTOLAM_duplicate_5_enzyme	0.0
R_FTOLAM_duplicate_6_enzyme	0.0
R_FTOLAM_duplicate_7_enzyme	0.0
R_FTOLAM_duplicate_8_enzyme	0.0
R_FTOLAM_duplicate_9_enzyme	0.0
R_FTOLAM_duplicate_10_enzyme	0.0
R_FTOLAM_duplicate_11_enzyme	0.0
R_FTOLAM_duplicate_12_enzyme	0.0
R_FTOLAM_duplicate_13_enzyme	0.0
R_FTOLAM_duplicate_14_enzyme	0.0
R_R3HBNt_enzyme	0
R_PROAKGOX1_enzyme	0.0
R_ACONT2_enzyme	0.0
R_ACONT2_duplicate_2_enzyme	0.0
R_ACONT2_duplicate_3_enzyme	0.0
R_FABC171_enzyme	0
R_FABC170_enzyme	0
R_URAt2_enzyme	0
R_AGPAT_enzyme	0.0
R_AGPAT_duplicate_2_enzyme	0.0
R_MALPYRI_enzyme	0.0
R_ACONT1_enzyme	0.0
R_ACONT1_duplicate_2_enzyme	0.0
R_ACONT1_duplicate_3_enzyme	0.0
R_ADCS_enzyme	3.194373846048971e-09
R_GSDH_enzyme	0.0
R_GSDH_duplicate_2_enzyme	0.0
R_GSDH_duplicate_3_enzyme	0.0
R_GSDH_duplicate_4_enzyme	0.0
R_GSDH_duplicate_5_enzyme	0.0
R_GSDH_duplicate_6_enzyme	0.0
R_GSDH_duplicate_7_enzyme	0.0
R_GSDH_duplicate_8_enzyme	0.0
R_GSDH_duplicate_9_enzyme	0.0
R_GSDH_duplicate_10_enzyme	0.0
R_GSDH_duplicate_11_enzyme	0.0
R_GSDH_duplicate_12_enzyme	0.0
R_ACOADH1_enzyme	0.0
R_ACOADH1_duplicate_2_enzyme	0.0
R_ACOADH1_duplicate_3_enzyme	0.0
R_ACOADH1_duplicate_4_enzyme	0.0
R_ACOADH1_duplicate_5_enzyme	0.0
R_ACOADH1_duplicate_6_enzyme	0.0
R_ACOADH1_duplicate_7_enzyme	0.0
R_ACOADH1_duplicate_8_enzyme	0.0
R_ACOADH1_duplicate_9_enzyme	0.0
R_ACOADH1_duplicate_10_enzyme	0.0
R_ACOADH1_duplicate_11_enzyme	0.0
R_ACOADH1_duplicate_12_enzyme	0.0
R_ACOADH1_duplicate_13_enzyme	0.0
R_ACOADH1_duplicate_14_enzyme	0.0
R_ACOADH1_duplicate_15_enzyme	0.0
R_ACOADH1_duplicate_16_enzyme	0.0
R_ACOADH1_duplicate_17_enzyme	0.0
R_ACOADH1_duplicate_18_enzyme	0.0
R_ACOADH1_duplicate_19_enzyme	0.0
R_ACOADH1_duplicate_20_enzyme	0.0
R_ACOADH1_duplicate_21_enzyme	0.0
R_ACOADH1_duplicate_22_enzyme	0.0
R_ACOADH1_duplicate_23_enzyme	0.0
R_ACOADH1_duplicate_24_enzyme	0.0
R_ACOADH1_duplicate_25_enzyme	0.0
R_ACOADH1_duplicate_26_enzyme	0.0
R_ACOADH1_duplicate_27_enzyme	0.0
R_ACOADH1_duplicate_28_enzyme	0.0
R_ACOADH1_duplicate_29_enzyme	0.0
R_ACOADH1_duplicate_30_enzyme	0.0
R_ACOADH1_duplicate_31_enzyme	0.0
R_ACOADH1_duplicate_32_enzyme	0.0
R_ACOADH1_duplicate_33_enzyme	0.0
R_ACOADH1_duplicate_34_enzyme	0.0
R_ACOADH1_duplicate_35_enzyme	0.0
R_ACOADH1_duplicate_36_enzyme	0.0
R_ACOADH1_duplicate_37_enzyme	0.0
R_ACOADH1_duplicate_38_enzyme	0.0
R_ACOADH1_duplicate_39_enzyme	0.0
R_ACOADH1_duplicate_40_enzyme	0.0
R_ACOADH1_duplicate_41_enzyme	0.0
R_ACOADH1_duplicate_42_enzyme	0.0
R_ACOADH1_duplicate_43_enzyme	0.0
R_ACOADH1_duplicate_44_enzyme	0.0
R_ACOADH1_duplicate_45_enzyme	0.0
R_ACOADH1_duplicate_46_enzyme	0.0
R_ACOADH1_duplicate_47_enzyme	0.0
R_ACOADH1_duplicate_48_enzyme	0.0
R_ACOADH1_duplicate_49_enzyme	0.0
R_MAN6PI_enzyme	2.3127266645431005e-07
R_DALAt2r_enzyme	0
R_SUCFUMt_enzyme	0
R_ACOADH2_enzyme	0.0
R_ACOADH2_duplicate_2_enzyme	0.0
R_ACOADH2_duplicate_3_enzyme	0.0
R_ACOADH2_duplicate_4_enzyme	0.0
R_ACOADH2_duplicate_5_enzyme	0.0
R_ACOADH2_duplicate_6_enzyme	0.0
R_ACOADH2_duplicate_7_enzyme	0.0
R_ACOADH2_duplicate_8_enzyme	0.0
R_ACOADH2_duplicate_9_enzyme	0.0
R_ACOADH2_duplicate_10_enzyme	0.0
R_ACOADH2_duplicate_11_enzyme	0.0
R_ACOADH2_duplicate_12_enzyme	0.0
R_ACOADH2_duplicate_13_enzyme	0.0
R_ACOADH2_duplicate_14_enzyme	0.0
R_ACOADH2_duplicate_15_enzyme	0.0
R_ACOADH2_duplicate_16_enzyme	0.0
R_ACOADH2_duplicate_17_enzyme	0.0
R_ACOADH2_duplicate_18_enzyme	0.0
R_ACOADH2_duplicate_19_enzyme	0.0
R_ACOADH2_duplicate_20_enzyme	0.0
R_ACOADH2_duplicate_21_enzyme	0.0
R_ACOADH2_duplicate_22_enzyme	0.0
R_ACOADH2_duplicate_23_enzyme	0.0
R_ACOADH2_duplicate_24_enzyme	0.0
R_ACOADH2_duplicate_25_enzyme	0.0
R_ACOADH2_duplicate_26_enzyme	0.0
R_ACOADH2_duplicate_27_enzyme	0.0
R_ACOADH2_duplicate_28_enzyme	0.0
R_ACOADH2_duplicate_29_enzyme	0.0
R_ACOADH2_duplicate_30_enzyme	0.0
R_ACOADH2_duplicate_31_enzyme	0.0
R_ACOADH2_duplicate_32_enzyme	0.0
R_ACOADH2_duplicate_33_enzyme	0.0
R_ACOADH2_duplicate_34_enzyme	0.0
R_ACOADH2_duplicate_35_enzyme	0.0
R_ACOADH2_duplicate_36_enzyme	0.0
R_ACOADH2_duplicate_37_enzyme	0.0
R_ACOADH2_duplicate_38_enzyme	0.0
R_ACOADH2_duplicate_39_enzyme	0.0
R_ACOADH2_duplicate_40_enzyme	0.0
R_ACOADH2_duplicate_41_enzyme	0.0
R_ACOADH2_duplicate_42_enzyme	0.0
R_ACOADH2_duplicate_43_enzyme	0.0
R_ACOADH2_duplicate_44_enzyme	0.0
R_ACOADH2_duplicate_45_enzyme	0.0
R_ACOADH2_duplicate_46_enzyme	0.0
R_ACOADH2_duplicate_47_enzyme	0.0
R_ACOADH2_duplicate_48_enzyme	0.0
R_ACOADH2_duplicate_49_enzyme	0.0
R_ACOADH2_duplicate_50_enzyme	0.0
R_ACOADH2_duplicate_51_enzyme	0.0
R_ACOADH2_duplicate_52_enzyme	0.0
R_ACOADH3_enzyme	0.0
R_ACOADH3_duplicate_2_enzyme	0.0
R_ACOADH3_duplicate_3_enzyme	0.0
R_ACOADH3_duplicate_4_enzyme	0.0
R_ACOADH3_duplicate_5_enzyme	0.0
R_ACOADH3_duplicate_6_enzyme	0.0
R_ACOADH3_duplicate_7_enzyme	0.0
R_ACOADH3_duplicate_8_enzyme	0.0
R_ACOADH3_duplicate_9_enzyme	0.0
R_ACOADH3_duplicate_10_enzyme	0.0
R_ACOADH3_duplicate_11_enzyme	0.0
R_ACOADH3_duplicate_12_enzyme	0.0
R_ACOADH3_duplicate_13_enzyme	0.0
R_ACOADH3_duplicate_14_enzyme	0.0
R_ACOADH3_duplicate_15_enzyme	0.0
R_ACOADH3_duplicate_16_enzyme	0.0
R_ACOADH3_duplicate_17_enzyme	0.0
R_ACOADH3_duplicate_18_enzyme	0.0
R_ACOADH3_duplicate_19_enzyme	0.0
R_ACOADH3_duplicate_20_enzyme	0.0
R_ACOADH3_duplicate_21_enzyme	0.0
R_ACOADH3_duplicate_22_enzyme	0.0
R_ACOADH3_duplicate_23_enzyme	0.0
R_ACOADH3_duplicate_24_enzyme	0.0
R_ACOADH3_duplicate_25_enzyme	0.0
R_ACOADH3_duplicate_26_enzyme	0.0
R_ACOADH3_duplicate_27_enzyme	0.0
R_ACOADH3_duplicate_28_enzyme	0.0
R_ACOADH3_duplicate_29_enzyme	0.0
R_ACOADH3_duplicate_30_enzyme	0.0
R_ACOADH3_duplicate_31_enzyme	0.0
R_ACOADH3_duplicate_32_enzyme	0.0
R_ACOADH3_duplicate_33_enzyme	0.0
R_ACOADH3_duplicate_34_enzyme	0.0
R_ACOADH3_duplicate_35_enzyme	0.0
R_ACOADH3_duplicate_36_enzyme	0.0
R_ACOADH3_duplicate_37_enzyme	0.0
R_ACOADH3_duplicate_38_enzyme	0.0
R_ACOADH3_duplicate_39_enzyme	0.0
R_ACOADH3_duplicate_40_enzyme	0.0
R_ACOADH3_duplicate_41_enzyme	0.0
R_ACOADH3_duplicate_42_enzyme	0.0
R_ACOADH3_duplicate_43_enzyme	0.0
R_ACOADH3_duplicate_44_enzyme	0.0
R_ACOADH3_duplicate_45_enzyme	0.0
R_ACOADH4_enzyme	0.0
R_ACOADH4_duplicate_2_enzyme	0.0
R_ACOADH4_duplicate_3_enzyme	0.0
R_ACOADH4_duplicate_4_enzyme	0.0
R_ACOADH4_duplicate_5_enzyme	0.0
R_ACOADH4_duplicate_6_enzyme	0.0
R_ACOADH4_duplicate_7_enzyme	0.0
R_ACOADH4_duplicate_8_enzyme	0.0
R_ACOADH4_duplicate_9_enzyme	0.0
R_ACOADH4_duplicate_10_enzyme	0.0
R_ACOADH4_duplicate_11_enzyme	0.0
R_ACOADH4_duplicate_12_enzyme	0.0
R_ACOADH4_duplicate_13_enzyme	0.0
R_ACOADH4_duplicate_14_enzyme	0.0
R_ACOADH4_duplicate_15_enzyme	0.0
R_ACOADH4_duplicate_16_enzyme	0.0
R_ACOADH4_duplicate_17_enzyme	0.0
R_ACOADH4_duplicate_18_enzyme	0.0
R_ACOADH4_duplicate_19_enzyme	0.0
R_ACOADH4_duplicate_20_enzyme	0.0
R_ACOADH4_duplicate_21_enzyme	0.0
R_ACOADH4_duplicate_22_enzyme	0.0
R_ACOADH4_duplicate_23_enzyme	0.0
R_ACOADH4_duplicate_24_enzyme	0.0
R_ACOADH4_duplicate_25_enzyme	0.0
R_ACOADH4_duplicate_26_enzyme	0.0
R_ACOADH4_duplicate_27_enzyme	0.0
R_ACOADH4_duplicate_28_enzyme	0.0
R_ACOADH4_duplicate_29_enzyme	0.0
R_ACOADH4_duplicate_30_enzyme	0.0
R_ACOADH4_duplicate_31_enzyme	0.0
R_ACOADH4_duplicate_32_enzyme	0.0
R_ACOADH4_duplicate_33_enzyme	0.0
R_ACOADH4_duplicate_34_enzyme	0.0
R_ACOADH4_duplicate_35_enzyme	0.0
R_ACOADH4_duplicate_36_enzyme	0.0
R_ACOADH4_duplicate_37_enzyme	0.0
R_ACOADH4_duplicate_38_enzyme	0.0
R_ACOADH4_duplicate_39_enzyme	0.0
R_ACOADH4_duplicate_40_enzyme	0.0
R_ACOADH4_duplicate_41_enzyme	0.0
R_ACOADH4_duplicate_42_enzyme	0.0
R_ACOADH4_duplicate_43_enzyme	0.0
R_ACOADH4_duplicate_44_enzyme	0.0
R_ACOADH4_duplicate_45_enzyme	0.0
R_ICL_enzyme	0.0
R_ICL_duplicate_2_enzyme	0.0
R_BAPYRT_enzyme	0.0
R_UNK2_enzyme	0.0
R_UNK2_duplicate_2_enzyme	0.0
R_MOAT_enzyme	3.8013048768043525e-08
R_DURIPP_enzyme	0.0
R_LAAO6_enzyme	0.0
R_LAAO6_duplicate_2_enzyme	0.0
R_PLIPASA1C_Nlimit_enzyme	0.0
R_4HBTD_enzyme	0.0
R_LAAO4_enzyme	0.0
R_LAAO4_duplicate_2_enzyme	0.0
R_LAAO5_enzyme	0.0
R_LAAO5_duplicate_2_enzyme	0.0
R_FABC190_enzyme	0
R_LAAO2_enzyme	0.0
R_LAAO2_duplicate_2_enzyme	0.0
R_ESTLP_enzyme	0.0
R_ESTLP_duplicate_2_enzyme	0.0
R_ESTLP_duplicate_3_enzyme	0.0
R_ESTLP_duplicate_4_enzyme	0.0
R_ESTLP_duplicate_5_enzyme	0.0
R_ESTLP_duplicate_6_enzyme	0.0
R_ESTLP_duplicate_7_enzyme	0.0
R_ESTLP_duplicate_8_enzyme	0.0
R_ESTLP_duplicate_9_enzyme	0.0
R_ESTLP_duplicate_10_enzyme	0.0
R_ESTLP_duplicate_11_enzyme	0.0
R_GLTPD_enzyme	0
R_TDP_enzyme	0.0
R_LAAO3_enzyme	0.0
R_LAAO3_duplicate_2_enzyme	0.0
R_TMDS_enzyme	1.8238357333391904e-07
R_EDTXS1_enzyme	0.0
R_EDTXS1_duplicate_2_enzyme	3.8013048768043525e-08
R_EDTXS1_duplicate_3_enzyme	0.0
R_2H3CBZP_enzyme	0.0
R_2H3CBZP_duplicate_2_enzyme	0.0
R_2H3CBZP_duplicate_3_enzyme	0.0
R_2H3CBZP_duplicate_4_enzyme	0.0
R_2H3CBZP_duplicate_5_enzyme	0.0
R_2H3CBZP_duplicate_6_enzyme	0.0
R_2H3CBZP_duplicate_7_enzyme	0.0
R_KAS16_enzyme	0
R_EDTXS2_enzyme	0
R_THMDtr_enzyme	0
R_ASPTRS_enzyme	1.6540052577529594e-06
R_FABC181_enzyme	0
R_RZ5PP_enzyme	0.0
R_RZ5PP_duplicate_2_enzyme	0.0
R_RZ5PP_duplicate_3_enzyme	0.0
R_RZ5PP_duplicate_4_enzyme	0.0
R_RZ5PP_duplicate_5_enzyme	0.0
R_RZ5PP_duplicate_6_enzyme	0.0
R_RZ5PP_duplicate_7_enzyme	0.0
R_RZ5PP_duplicate_8_enzyme	0.0
R_FABC180_enzyme	0
R_UDPG4E_enzyme	0.0
R_UDPG4E_duplicate_2_enzyme	0.0
R_ICITt_enzyme	0
R_BZALDD4_enzyme	0.0
R_BZALDD5_enzyme	0.0
R_THRt_enzyme	0
R_BZALDD6_enzyme	0.0
R_PDX5PSa_enzyme	0.0
R_PDX5PSa_duplicate_2_enzyme	0.0
R_PDX5PSa_duplicate_3_enzyme	0.0
R_MAN6Pt6_2_enzyme	0
R_BZALDD1_enzyme	0.0
R_A5PISO_enzyme	1.900652438402176e-07
R_BZALDD2_enzyme	0.0
R_CATECHt_enzyme	0
R_BZALDD3_enzyme	0.0
R_GENt_enzyme	0
R_ALKP_enzyme	3.194373846048971e-09
R_ALKP_duplicate_2_enzyme	0.0
R_ALKP_duplicate_3_enzyme	0.0
R_APRAUR_enzyme	3.966814434322583e-12
R_UMBM1_enzyme	0.0
R_UMBM2_enzyme	0.0
R_FOMETRi_enzyme	0.0
R_FOMETRi_duplicate_2_enzyme	0.0
R_ATPPRT_enzyme	0.0
R_DADK_enzyme	0.0
R_RIBabc_enzyme	0.0
R_URAtr_enzyme	0
R_THRS_enzyme	0.0
